id,views,mature,life_time,created_at,updated_at,language,affiliate
9062,2197,1,2053,2/26/2013,10/11/2018,EN,0
9063,426,1,2786,2/25/2011,10/12/2018,EN,0
9064,237,0,930,3/22/2016,10/8/2018,EN,0
9065,27821,1,2673,6/7/2011,10/1/2018,EN,1
9066,365,0,1181,7/15/2015,10/8/2018,EN,0
9067,9161,1,1595,5/31/2014,10/12/2018,DE,1
9068,5570823,0,1703,2/12/2014,10/12/2018,EN,0
9069,3329,1,313,12/3/2017,10/12/2018,EN,1
9070,17062,0,618,2/1/2017,10/12/2018,EN,1
9071,777,0,2077,2/3/2013,10/12/2018,EN,0
9072,1336,0,1236,5/25/2015,10/12/2018,EN,1
9073,1126,0,683,11/28/2016,10/12/2018,EN,1
9074,2941,0,339,11/7/2017,10/12/2018,DE,1
9075,566,1,731,10/4/2016,10/5/2018,EN,0
9076,5155,0,3056,5/31/2010,10/12/2018,EN,1
9077,17980,1,2491,12/14/2011,10/9/2018,EN,0
9078,13487,1,1417,11/25/2014,10/12/2018,DE,1
9079,17804,1,3817,4/23/2008,10/5/2018,EN,1
9080,3818,0,1352,1/27/2015,10/10/2018,DA,0
9081,791,0,642,1/8/2017,10/12/2018,EN,0
9082,12841,1,1348,2/2/2015,10/12/2018,DE,1
9083,5866,0,454,7/11/2017,10/8/2018,EN,1
9084,78,1,997,1/14/2016,10/7/2018,EN,0
9085,1721,0,563,3/23/2017,10/7/2018,EN,1
9086,11389,1,2656,7/5/2011,10/12/2018,EN,1
9087,288945,0,1960,5/31/2013,10/12/2018,DE,0
9088,1327,1,954,3/1/2016,10/11/2018,EN,0
9089,574,0,1530,7/29/2014,10/6/2018,EN,0
9090,2532,0,1176,7/23/2015,10/11/2018,JA,1
9091,28128,0,2363,4/23/2012,10/12/2018,EN,1
9092,20580,1,1177,7/23/2015,10/12/2018,TH,1
9093,2152,0,3195,1/4/2010,10/4/2018,EN,0
9094,4411,1,2681,6/4/2011,10/6/2018,EN,1
9095,30812,0,2388,3/15/2012,9/28/2018,ZH,0
9096,250,1,1193,6/7/2015,9/12/2018,EN,0
9097,68339,1,1956,6/1/2013,10/9/2018,FR,1
9098,964,0,2289,7/6/2012,10/12/2018,EN,0
9099,251536,1,2368,4/9/2012,10/3/2018,EN,1
9100,104487,1,2057,2/23/2013,10/12/2018,EN,1
9101,3383,0,1281,4/10/2015,10/12/2018,ES,0
9102,3871,0,1262,4/21/2015,10/4/2018,RU,1
9103,8267,1,2450,1/27/2012,10/12/2018,EN,1
9104,2253,1,339,11/5/2017,10/10/2018,EN,0
9105,1313,1,996,12/7/2015,8/29/2018,RU,0
9106,8518,1,925,3/31/2016,10/12/2018,DE,1
9107,387,1,1516,8/18/2014,10/12/2018,EN,0
9108,8824,1,1523,8/11/2014,10/12/2018,DE,0
9109,6979,0,1881,8/14/2013,10/8/2018,EN,1
9110,42898,1,784,8/19/2016,10/12/2018,EN,1
9111,926,1,2597,9/2/2011,10/12/2018,EN,0
9112,2119,1,1453,10/19/2014,10/11/2018,EN,1
9113,920,0,733,10/9/2016,10/12/2018,EN,0
9114,10852,1,2220,9/13/2012,10/12/2018,EN,1
9115,1994,1,1129,8/2/2015,9/4/2018,EN,1
9116,76088,1,257,1/28/2018,10/12/2018,KO,0
9117,2419,1,1723,1/19/2014,10/8/2018,DE,0
9118,12089,1,2248,8/16/2012,10/12/2018,EN,0
9119,36641,1,1537,7/28/2014,10/12/2018,NO,1
9120,256,0,859,5/19/2016,9/25/2018,EN,0
9121,5582,0,2318,5/20/2012,9/24/2018,DE,0
9122,1427,1,1026,12/18/2015,10/9/2018,ES,0
9123,581,0,932,6/30/2012,1/18/2015,EN,0
9124,7912,1,252,2/2/2018,10/12/2018,EN,1
9125,11371,1,969,2/16/2016,10/12/2018,EN,1
9126,1529,0,1487,7/26/2013,8/21/2017,EN,0
9127,6357,0,780,8/23/2016,10/12/2018,ES,1
9128,11406,1,1328,2/22/2015,10/12/2018,EN,1
9129,746,1,959,1/31/2016,9/16/2018,EN,1
9130,610,0,2247,1/29/2012,3/25/2018,OTHER,0
9131,768,0,1255,5/5/2015,10/11/2018,EN,0
9132,6187,0,648,1/1/2017,10/11/2018,EN,0
9133,445,1,1908,7/12/2013,10/2/2018,EN,0
9134,658,1,2186,10/2/2012,9/27/2018,DE,0
9135,1327,0,1744,1/1/2014,10/11/2018,EN,0
9136,2473,0,1534,7/16/2014,9/27/2018,EN,0
9137,1274,0,1666,3/21/2014,10/12/2018,EN,0
9138,417,0,211,3/6/2018,10/3/2018,EN,0
9139,2846,1,520,5/10/2017,10/12/2018,EN,1
9140,1552,0,1391,10/25/2014,8/16/2018,DE,0
9141,16078,0,1399,12/13/2014,10/12/2018,KO,1
9142,3909,0,1124,9/14/2015,10/12/2018,EN,1
9143,1002,0,1463,10/8/2014,10/10/2018,EN,1
9144,1066,1,2199,9/5/2012,9/13/2018,EN,1
9145,1529804,1,1673,3/14/2014,10/12/2018,EN,0
9146,32,0,602,1/27/2017,9/21/2018,EN,0
9147,1358,1,1508,8/2/2014,9/18/2018,EN,0
9148,6797,0,704,11/7/2016,10/12/2018,EN,1
9149,533,1,1743,11/19/2013,8/28/2018,EN,0
9150,4073,1,1381,12/29/2014,10/10/2018,EN,1
9151,2727,1,2077,1/30/2013,10/8/2018,EN,0
9152,5928,1,1574,6/21/2014,10/12/2018,EN,0
9153,2104,0,607,2/12/2017,10/12/2018,PT,0
9154,10025,1,199,3/27/2018,10/12/2018,DE,1
9155,1217,1,1636,4/20/2014,10/12/2018,EN,0
9156,6566,1,650,12/30/2016,10/11/2018,FR,1
9157,2199,0,1516,8/13/2014,10/7/2018,EN,0
9158,153,0,626,1/24/2017,10/12/2018,EN,0
9159,31952,1,1685,3/2/2014,10/12/2018,EN,0
9160,473,1,1147,8/9/2015,9/29/2018,EN,1
9161,7266,1,1294,3/27/2015,10/11/2018,EN,1
9162,268,0,585,2/7/2017,9/15/2018,EN,0
9163,1102,1,1233,5/28/2015,10/12/2018,EN,1
9164,4137,1,1668,3/19/2014,10/12/2018,EN,1
9165,23637,1,1736,12/31/2013,10/2/2018,EN,1
9166,1503,1,1860,9/8/2013,10/12/2018,EN,0
9167,1134,1,1254,5/7/2015,10/12/2018,EN,0
9168,5183,1,2327,5/26/2012,10/9/2018,EN,0
9169,397,1,1745,1/1/2014,10/12/2018,EN,0
9170,24653,0,1282,4/8/2015,10/11/2018,EN,1
9171,971,1,2251,8/9/2012,10/8/2018,EN,0
9172,841,0,196,2/24/2018,9/8/2018,DE,0
9173,857,0,952,3/3/2016,10/11/2018,EN,0
9174,50383,1,1399,12/13/2014,10/12/2018,RU,1
9175,1575,0,2729,4/1/2011,9/20/2018,EN,0
9176,23143,0,1805,11/2/2013,10/12/2018,RU,0
9177,2168,0,2736,2/21/2011,8/19/2018,EN,0
9178,69304,0,2717,5/1/2011,10/8/2018,ES,0
9179,18970,0,2624,8/5/2011,10/11/2018,EN,1
9180,12766,1,1122,9/16/2015,10/12/2018,EN,0
9181,58053,1,980,2/5/2016,10/12/2018,EN,1
9182,665,0,1376,12/28/2014,10/4/2018,EN,0
9183,573,1,1114,9/9/2015,9/27/2018,EN,0
9184,14580,0,2063,2/17/2013,10/12/2018,EN,1
9185,2729,0,1907,7/20/2013,10/9/2018,EN,0
9186,14525,1,305,12/11/2017,10/12/2018,EN,1
9187,460,0,1639,3/27/2014,9/21/2018,EN,0
9188,1506,0,1003,1/13/2016,10/12/2018,EN,0
9189,89157,1,2827,1/14/2011,10/11/2018,EN,1
9190,2722,0,467,6/25/2017,10/5/2018,PT,1
9191,1614575,0,1581,6/14/2014,10/12/2018,PT,0
9192,3291,1,1175,7/2/2015,9/19/2018,EN,0
9193,3094,1,1764,12/13/2013,10/12/2018,EN,0
9194,4354,1,548,4/11/2017,10/11/2018,EN,1
9195,27482,1,923,4/1/2016,10/11/2018,EN,1
9196,4281,0,323,11/23/2017,10/12/2018,EN,1
9197,3170,1,1570,6/24/2014,10/11/2018,EN,1
9198,1067,0,897,1/30/2016,7/15/2018,EN,0
9199,10357,1,1475,9/21/2014,10/5/2018,EN,0
9200,37425,0,3346,8/3/2009,10/1/2018,ZH,0
9201,331,1,2001,3/6/2013,8/28/2018,EN,0
9202,10384,1,625,1/24/2017,10/11/2018,EN,1
9203,221485,1,3217,12/21/2009,10/12/2018,EN,0
9204,1787,0,934,3/21/2016,10/11/2018,EN,1
9205,998,0,1359,1/8/2015,9/28/2018,EN,0
9206,2798,1,1897,8/2/2013,10/12/2018,EN,1
9207,6903,1,292,12/23/2017,10/11/2018,EN,1
9208,10722,0,647,12/27/2016,10/5/2018,EN,1
9209,2148,0,1036,12/5/2015,10/6/2018,EN,1
9210,61940,0,990,1/26/2016,10/12/2018,PT,1
9211,55377,0,2133,12/9/2012,10/12/2018,DE,1
9212,95374,1,1651,4/5/2014,10/12/2018,EN,1
9213,1018,1,2072,1/31/2013,10/4/2018,EN,0
9214,1077,0,2239,7/31/2012,9/17/2018,EN,0
9215,441,0,1459,8/3/2014,8/1/2018,EN,0
9216,462,0,1516,7/13/2014,9/6/2018,EN,0
9217,748,1,1789,11/18/2013,10/12/2018,EN,0
9218,624,0,1773,12/4/2013,10/12/2018,RU,0
9219,778,0,1837,9/26/2013,10/7/2018,EN,0
9220,335,0,1569,6/15/2014,10/1/2018,EN,0
9221,1872,1,1715,1/31/2014,10/12/2018,EN,0
9222,1646,1,1055,11/4/2015,9/24/2018,ES,0
9223,4356,1,595,2/22/2017,10/10/2018,EN,1
9224,4276,0,1039,12/8/2015,10/12/2018,EN,1
9225,3504,0,1422,11/18/2014,10/10/2018,ZH,0
9226,7241,1,414,8/17/2017,10/5/2018,EN,1
9227,17954,0,2174,10/17/2012,9/30/2018,EN,1
9228,140555,1,2775,3/8/2011,10/12/2018,FR,1
9229,1006,0,1195,6/23/2015,9/30/2018,NL,0
9230,119,0,1164,7/19/2015,9/25/2018,EN,0
9231,28340,1,1118,9/20/2015,10/12/2018,EN,1
9232,8963,0,2115,12/27/2012,10/12/2018,EN,1
9233,52624,1,858,6/6/2016,10/12/2018,EN,1
9234,1651,0,1134,8/31/2015,10/8/2018,EN,1
9235,4101,1,477,6/21/2017,10/11/2018,DE,1
9236,310078,1,2457,1/20/2012,10/12/2018,DE,0
9237,871,0,418,8/16/2017,10/8/2018,FR,1
9238,45248,1,976,2/9/2016,10/12/2018,EN,0
9239,1693,1,1619,5/5/2014,10/10/2018,EN,0
9240,1616,1,2817,1/21/2011,10/8/2018,EN,0
9241,6878,0,2249,8/15/2012,10/12/2018,EN,1
9242,239467,1,2252,8/12/2012,10/12/2018,PL,1
9243,3254,0,1827,9/18/2013,9/19/2018,EN,0
9244,253,1,1978,4/8/2013,9/7/2018,EN,0
9245,100188,1,2108,12/28/2012,10/6/2018,EN,1
9246,2072,1,1193,7/7/2015,10/12/2018,EN,1
9247,2318,0,2030,3/7/2013,9/27/2018,EN,0
9248,12891,1,2078,1/29/2013,10/8/2018,EN,0
9249,74600,0,1795,11/11/2013,10/11/2018,DE,1
9250,5539,0,2425,2/18/2012,10/9/2018,EN,0
9251,495,1,2528,10/27/2011,9/28/2018,EN,0
9252,9565,0,2926,8/5/2010,8/9/2018,EN,0
9253,739238,0,2122,12/20/2012,10/12/2018,RU,0
9254,1544,0,968,2/17/2016,10/12/2018,EN,1
9255,10334,1,1163,8/6/2015,10/12/2018,EN,1
9256,3935,1,1443,10/30/2014,10/12/2018,EN,1
9257,1816,0,1677,1/10/2014,8/14/2018,ES,0
9258,43629,1,1464,10/9/2014,10/12/2018,FI,1
9259,3139,0,1126,9/12/2015,10/12/2018,EN,1
9260,5858,0,693,11/18/2016,10/12/2018,EN,1
9261,1414038,0,1609,5/17/2014,10/12/2018,EN,0
9262,19014,0,3077,5/6/2010,10/8/2018,ZH,1
9263,1478,1,415,8/12/2017,10/1/2018,EN,1
9264,141725,1,1568,6/26/2014,10/11/2018,EN,1
9265,14533215,0,3516,2/25/2009,10/12/2018,EN,0
9266,1306,0,621,1/10/2017,9/23/2018,EN,0
9267,4879842,1,1603,5/23/2014,10/12/2018,EN,0
9268,942,0,1119,8/20/2015,9/12/2018,RU,0
9269,1229,1,1472,9/27/2014,10/8/2018,EN,1
9270,4618,0,591,2/28/2017,10/12/2018,NL,1
9271,2594,1,803,7/31/2016,10/12/2018,EN,1
9272,1532,1,482,6/17/2017,10/12/2018,EN,1
9273,9648,0,1430,11/12/2014,10/12/2018,ES,1
9274,4270,1,683,11/28/2016,10/12/2018,EN,1
9275,7238939,0,2628,8/2/2011,10/12/2018,EN,0
9276,2150,0,1138,8/31/2015,10/12/2018,EN,0
9277,1153,1,1903,7/14/2013,9/29/2018,EN,0
9278,10149,1,1208,6/22/2015,10/12/2018,EN,1
9279,1207,0,561,3/30/2017,10/12/2018,EN,1
9280,2400,0,1296,3/26/2015,10/12/2018,OTHER,0
9281,1355,0,1922,6/12/2013,9/16/2018,EN,0
9282,3043,0,2348,5/3/2012,10/7/2018,EN,0
9283,176,1,1421,11/15/2014,10/6/2018,EN,0
9284,3034,0,1754,12/23/2013,10/12/2018,EN,0
9285,6953,1,2051,2/28/2013,10/11/2018,EN,1
9286,15200,0,1490,9/13/2014,10/12/2018,EN,0
9287,2361,0,799,8/3/2016,10/11/2018,EN,0
9288,817,0,1707,1/3/2014,9/6/2018,EN,0
9289,3338,1,1772,12/5/2013,10/12/2018,PT,0
9290,23539,0,1082,10/26/2015,10/12/2018,NL,1
9291,2230,1,1342,2/8/2015,10/12/2018,EN,1
9292,1399257,0,2604,8/26/2011,10/12/2018,EN,0
9293,4274,0,3066,5/16/2010,10/7/2018,EN,0
9294,15988,1,1775,12/2/2013,10/12/2018,EN,1
9295,1484,0,1993,3/31/2013,9/14/2018,EN,0
9296,6702,1,2388,3/29/2012,10/12/2018,EN,1
9297,456,0,1763,11/20/2013,9/18/2018,EN,0
9298,642,0,1767,11/12/2013,9/14/2018,EN,0
9299,7294,1,1881,8/11/2013,10/5/2018,DE,1
9300,1328,0,783,8/16/2016,10/8/2018,IT,0
9301,5182,0,2064,1/20/2013,9/15/2018,EN,0
9302,3791,1,1166,8/3/2015,10/12/2018,EN,0
9303,9250,1,494,6/4/2017,10/11/2018,EN,1
9304,204,1,2083,1/23/2013,10/7/2018,DE,0
9305,12338,0,2966,8/3/2010,9/16/2018,EN,0
9306,3226,0,2596,8/31/2011,10/9/2018,EN,0
9307,536,1,998,1/13/2016,10/7/2018,EN,0
9308,5471,1,809,7/25/2016,10/12/2018,DE,1
9309,22207,1,1660,3/27/2014,10/12/2018,EN,1
9310,56,0,449,6/20/2017,9/12/2018,EN,0
9311,10270,0,2689,6/1/2011,10/11/2018,EN,1
9312,4228,1,1328,2/16/2015,10/6/2018,FR,1
9313,8424,0,1677,3/10/2014,10/12/2018,EN,1
9314,414,1,743,5/30/2016,6/12/2018,EN,0
9315,19429,0,963,2/22/2016,10/12/2018,JA,1
9316,1834,0,2119,12/23/2012,10/12/2018,EN,0
9317,621745,0,1993,4/28/2013,10/12/2018,RU,0
9318,13461,0,1663,3/21/2014,10/9/2018,EN,0
9319,1247,0,2614,7/17/2011,9/12/2018,DE,0
9320,32124,0,1033,12/14/2015,10/12/2018,EN,1
9321,712,0,1251,4/8/2015,9/10/2018,EN,1
9322,1274,1,658,12/19/2016,10/8/2018,ZH,0
9323,223630,1,2271,7/23/2012,10/11/2018,EN,1
9324,5600,1,1154,8/15/2015,10/12/2018,EN,1
9325,1260,0,2125,12/16/2012,10/11/2018,EN,1
9326,8671,1,1685,3/2/2014,10/12/2018,EN,0
9327,432,0,1647,3/30/2014,10/2/2018,EN,0
9328,3826,1,1488,9/15/2014,10/12/2018,EN,1
9329,1502,1,1190,7/7/2015,10/9/2018,EN,0
9330,3229,0,1852,9/15/2013,10/11/2018,EN,0
9331,7379,1,1921,7/8/2013,10/11/2018,EN,1
9332,515,0,203,3/23/2018,10/12/2018,EN,0
9333,7648,1,1288,3/29/2015,10/7/2018,EN,1
9334,3127828,1,1346,2/4/2015,10/12/2018,EN,0
9335,3781,0,2166,11/1/2012,10/7/2018,EN,1
9336,12893,1,1993,4/28/2013,10/12/2018,DE,1
9337,9113,1,737,10/2/2016,10/9/2018,FR,1
9338,969,0,1664,3/15/2014,10/4/2018,EN,0
9339,676,1,1945,6/7/2013,10/4/2018,EN,0
9340,2058,0,587,2/27/2017,10/7/2018,FR,1
9341,38715,1,2613,8/15/2011,10/10/2018,ZH,1
9342,160579,1,2162,11/10/2012,10/12/2018,EN,0
9343,4730,1,1886,8/13/2013,10/12/2018,EN,1
9344,3599,1,1376,1/4/2015,10/11/2018,EN,1
9345,9254,0,579,3/12/2017,10/12/2018,DA,1
9346,13623,0,2188,10/15/2012,10/12/2018,EN,0
9347,151,1,916,4/6/2016,10/9/2018,EN,0
9348,997,0,1549,7/16/2014,10/12/2018,PL,0
9349,5320,1,2618,8/10/2011,10/10/2018,EN,0
9350,8232,0,1825,10/13/2013,10/12/2018,EN,1
9351,7693,0,1878,8/1/2013,9/22/2018,ES,0
9352,102092,1,1369,1/12/2015,10/12/2018,EN,1
9353,11887,0,667,12/14/2016,10/12/2018,EN,1
9354,127625,1,2552,8/7/2011,8/2/2018,CS,0
9355,4126,0,2382,2/27/2012,9/5/2018,EN,0
9356,1935,0,436,8/2/2017,10/12/2018,EN,1
9357,254,0,1348,1/18/2015,9/27/2018,EN,0
9358,1504,1,677,11/30/2016,10/8/2018,EN,0
9359,2567,1,1675,3/12/2014,10/12/2018,EN,0
9360,2048869,0,2114,12/28/2012,10/12/2018,FR,0
9361,737,0,1412,11/28/2014,10/10/2018,EN,0
9362,3215,1,686,11/25/2016,10/12/2018,EN,1
9363,15321,1,1292,3/29/2015,10/11/2018,EN,1
9364,784,0,1492,9/8/2014,10/9/2018,PT,0
9365,6627,1,1519,8/12/2014,10/9/2018,ZH,0
9366,204,0,1551,2/20/2014,5/21/2018,ES,0
9367,36917,0,2294,6/26/2012,10/7/2018,ES,0
9368,4186,0,1982,4/27/2013,9/30/2018,EN,0
9369,2626,1,2453,1/24/2012,10/12/2018,EN,1
9370,1114,0,2277,7/16/2012,10/10/2018,EN,1
9371,15111,0,1765,12/7/2013,10/7/2018,EN,1
9372,7409,0,1375,11/19/2014,8/25/2018,EN,1
9373,25352,1,2512,11/12/2011,9/28/2018,ZH,0
9374,53970,1,1463,10/9/2014,10/11/2018,EN,1
9375,1107,1,933,12/6/2015,6/26/2018,RU,0
9376,161021,0,2051,3/1/2013,10/12/2018,EN,0
9377,548986,0,1072,11/5/2015,10/12/2018,ES,0
9378,2651,1,753,9/16/2016,10/9/2018,EN,1
9379,5599,0,1291,3/31/2015,10/12/2018,FI,0
9380,929599,0,1355,1/26/2015,10/12/2018,EN,0
9381,3697,1,1693,2/22/2014,10/12/2018,EN,1
9382,497,0,777,8/26/2016,10/12/2018,EN,0
9383,3374,0,781,8/20/2016,10/10/2018,ES,1
9384,1575,1,1497,8/11/2014,9/16/2018,EN,0
9385,1488,0,1410,11/12/2014,9/22/2018,ES,0
9386,29006,1,1151,8/18/2015,10/12/2018,ES,1
9387,4204,0,1985,4/14/2013,9/20/2018,EN,1
9388,4680,0,1468,10/5/2014,10/12/2018,EN,1
9389,90416,0,1310,3/12/2015,10/12/2018,RU,0
9390,480,1,1950,6/8/2013,10/10/2018,PT,0
9391,36358,0,1635,4/21/2014,10/12/2018,EN,0
9392,427,0,1182,7/6/2015,9/30/2018,EN,0
9393,9695,0,696,11/3/2016,9/30/2018,KO,1
9394,68551,1,1015,1/1/2016,10/12/2018,EN,1
9395,11009,1,530,4/30/2017,10/12/2018,EN,1
9396,56851,0,3362,7/26/2009,10/9/2018,FR,1
9397,1174,1,1629,4/27/2014,10/12/2018,EN,1
9398,12570,1,1439,11/3/2014,10/12/2018,EN,1
9399,954,0,1683,1/19/2014,8/29/2018,EN,0
9400,1130,1,2007,4/1/2013,9/29/2018,EN,0
9401,7792,1,752,9/19/2016,10/11/2018,EN,1
9402,1827,1,2521,11/8/2011,10/3/2018,EN,0
9403,2237,0,790,7/30/2016,9/28/2018,RU,0
9404,3973,0,1070,11/7/2015,10/12/2018,PL,1
9405,6479,1,1391,12/18/2014,10/9/2018,FR,0
9406,3308,1,1297,10/13/2014,5/2/2018,EN,0
9407,309,0,1507,7/16/2014,8/31/2018,EN,0
9408,29396,1,3614,11/18/2008,10/11/2018,EN,0
9409,6814,1,1859,6/25/2013,7/28/2018,EN,0
9410,26505,0,1222,6/8/2015,10/12/2018,EN,1
9411,1597,0,1296,3/25/2015,10/11/2018,EN,1
9412,207861,1,1343,2/7/2015,10/12/2018,EN,0
9413,402586,0,1288,4/3/2015,10/12/2018,EN,0
9414,157,0,642,12/20/2016,9/23/2018,EN,0
9415,1861,1,2441,2/3/2012,10/10/2018,EN,1
9416,74464,1,1268,4/23/2015,10/12/2018,EN,1
9417,812,0,2079,1/31/2013,10/11/2018,EN,0
9418,3973,0,2572,9/24/2011,10/9/2018,EN,1
9419,22876,1,1288,4/2/2015,10/11/2018,EN,1
9420,3244,1,1630,4/26/2014,10/12/2018,EN,1
9421,664,1,1620,4/25/2014,10/1/2018,EN,0
9422,847,0,306,12/9/2017,10/11/2018,EN,0
9423,1104815,0,1777,11/30/2013,10/12/2018,ZH,0
9424,135,0,2216,8/25/2012,9/19/2018,EN,0
9425,465684,0,2385,3/25/2012,10/5/2018,EN,0
9426,773,1,1290,3/16/2015,9/26/2018,EN,0
9427,1747,1,1316,3/6/2015,10/12/2018,EN,1
9428,25004,1,1697,2/18/2014,10/12/2018,ES,1
9429,25221,0,2560,10/9/2011,10/12/2018,EN,1
9430,869,0,2543,10/24/2011,10/10/2018,EN,0
9431,11940,1,1665,3/20/2014,10/10/2018,EN,0
9432,14338,1,2109,12/31/2012,10/10/2018,EN,0
9433,95891,0,1587,6/8/2014,10/12/2018,EN,1
9434,575,0,767,8/29/2016,10/5/2018,EN,0
9435,2678,0,530,4/30/2017,10/12/2018,ES,0
9436,107,0,734,7/21/2016,7/25/2018,EN,0
9437,234,0,1006,1/5/2016,10/7/2018,EN,0
9438,1008,1,1290,3/16/2015,9/26/2018,EN,0
9439,2576,0,1931,6/29/2013,10/12/2018,EN,0
9440,383,0,786,8/16/2016,10/11/2018,EN,0
9441,10048,1,1289,4/2/2015,10/12/2018,EN,1
9442,5289,1,1252,4/26/2015,9/29/2018,EN,1
9443,23528,1,654,12/27/2016,10/12/2018,EN,1
9444,3173,1,964,2/16/2016,10/7/2018,EN,1
9445,3657,1,1499,9/4/2014,10/12/2018,EN,1
9446,3419,0,2241,8/23/2012,10/12/2018,EN,1
9447,6915,0,1759,12/16/2013,10/10/2018,IT,1
9448,145,0,1830,9/12/2013,9/16/2018,EN,0
9449,2082,1,1576,6/19/2014,10/12/2018,EN,0
9450,15670,0,2008,4/12/2013,10/11/2018,RU,0
9451,70,0,635,1/11/2017,10/8/2018,EN,0
9452,6264,0,1814,10/22/2013,10/10/2018,EN,0
9453,4571,1,2025,3/21/2013,10/6/2018,FI,0
9454,514,1,925,3/16/2016,9/27/2018,EN,0
9455,4653827,0,1315,3/7/2015,10/12/2018,EN,0
9456,733,0,1036,11/20/2015,9/21/2018,EN,0
9457,2550221,1,1485,9/18/2014,10/12/2018,DE,0
9458,4144,0,2070,2/10/2013,10/12/2018,EN,1
9459,1622,1,1910,7/18/2013,10/10/2018,EN,1
9460,5591,1,1271,4/18/2015,10/10/2018,EN,1
9461,350,1,4030,9/11/2007,9/23/2018,EN,0
9462,5114,1,412,8/24/2017,10/10/2018,EN,1
9463,2558,1,2256,8/6/2012,10/10/2018,EN,1
9464,184912,1,2252,8/12/2012,10/12/2018,ZH,1
9465,9884,1,3246,11/22/2009,10/12/2018,EN,1
9466,1077,1,217,3/8/2018,10/11/2018,EN,0
9467,1629,0,1331,2/16/2015,10/9/2018,EN,1
9468,1045,0,2026,3/14/2013,9/30/2018,EN,0
9469,2469,1,1636,4/7/2014,9/29/2018,RU,0
9470,2223,0,1403,12/7/2014,10/10/2018,EN,1
9471,550,0,1875,8/22/2013,10/10/2018,EN,0
9472,28693,1,1920,7/9/2013,10/11/2018,EN,1
9473,2377,0,1466,10/5/2014,10/10/2018,ES,0
9474,24545,0,2061,2/19/2013,10/12/2018,FR,1
9475,9140,0,2137,12/5/2012,10/12/2018,FR,0
9476,95770,1,1834,10/4/2013,10/12/2018,EN,1
9477,2202679,0,2585,9/14/2011,10/12/2018,EN,0
9478,4147,0,1449,10/24/2014,10/12/2018,EN,1
9479,375,1,1936,4/21/2013,8/9/2018,EN,0
9480,6840,0,1200,6/24/2015,10/6/2018,EN,1
9481,496,0,942,3/14/2016,10/12/2018,EN,0
9482,14798,1,1175,7/22/2015,10/9/2018,ES,1
9483,19587,0,1952,6/5/2013,10/9/2018,EN,0
9484,4030,1,2798,2/12/2011,10/11/2018,EN,1
9485,147220,0,1408,12/4/2014,10/12/2018,EN,1
9486,778,1,685,11/20/2016,10/6/2018,EN,0
9487,155,0,783,8/10/2016,10/2/2018,EN,0
9488,35206,0,1713,2/2/2014,10/12/2018,EN,1
9489,14137,1,1661,3/26/2014,10/12/2018,EN,1
9490,12436,1,483,6/16/2017,10/12/2018,JA,0
9491,55040,0,2446,1/29/2012,10/10/2018,FR,1
9492,72897,1,1146,8/22/2015,10/11/2018,PL,0
9493,179882,0,1350,1/31/2015,10/12/2018,FR,0
9494,2220,1,1815,10/21/2013,10/10/2018,EN,1
9495,594079,1,1689,2/26/2014,10/12/2018,EN,0
9496,28757,1,1827,10/11/2013,10/12/2018,FI,1
9497,16833,1,626,1/24/2017,10/12/2018,EN,1
9498,2247,0,2027,3/12/2013,9/29/2018,EN,0
9499,8051,1,1767,12/10/2013,10/12/2018,EN,1
9500,33137,0,705,11/6/2016,10/12/2018,JA,1
9501,3962,1,1581,5/31/2014,9/28/2018,DE,0
9502,263635,0,2588,9/11/2011,10/12/2018,EN,0
9503,6723,1,1590,5/11/2014,9/17/2018,EN,1
9504,2582,1,1718,1/27/2014,10/11/2018,EN,1
9505,51,0,3354,10/17/2008,12/23/2017,EN,0
9506,157209,0,2013,4/8/2013,10/12/2018,EN,1
9507,2773,0,871,5/19/2016,10/7/2018,EN,1
9508,4648,1,771,9/1/2016,10/12/2018,EN,1
9509,2917,0,1006,1/9/2016,10/11/2018,EN,0
9510,1534,0,2240,8/24/2012,10/12/2018,EN,0
9511,10690,0,2038,3/6/2013,10/4/2018,PT,1
9512,36755,1,712,10/30/2016,10/12/2018,DE,1
9513,7670216,1,1983,5/8/2013,10/12/2018,DE,0
9514,5433,0,2048,2/23/2013,10/3/2018,EN,0
9515,22812,0,2066,2/14/2013,10/12/2018,DE,1
9516,8621,0,1124,9/11/2015,10/9/2018,EN,0
9517,7316,0,2428,2/17/2012,10/11/2018,FR,0
9518,3119,0,1936,6/20/2013,10/8/2018,JA,0
9519,308,0,1133,9/5/2015,10/12/2018,EN,0
9520,4308,1,1119,9/19/2015,10/12/2018,EN,1
9521,17286,1,979,2/6/2016,10/12/2018,EN,1
9522,467,1,1393,11/30/2014,9/23/2018,EN,0
9523,3839,1,2678,6/3/2011,10/2/2018,EN,1
9524,5484,0,1731,1/15/2014,10/12/2018,EN,1
9525,10348,0,1440,11/2/2014,10/12/2018,EN,1
9526,859,1,2176,10/26/2012,10/11/2018,EN,0
9527,298287,0,3219,12/19/2009,10/12/2018,EN,0
9528,3278,0,2052,2/28/2013,10/12/2018,EN,1
9529,1645,1,2158,11/10/2012,10/8/2018,EN,0
9530,76,0,1102,7/30/2015,8/5/2018,EN,0
9531,18437,0,1357,1/19/2015,10/7/2018,IT,0
9532,6457,1,1033,12/14/2015,10/12/2018,EN,1
